participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,excluded_rt_low,excluded_rt_high,included_in_rt_analysis,task_accuracy_below_threshold,valid_task_data,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,trial_transition,previous_rule,current_rule,cue_to_first_response_ms
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,9,41,formal,incongruent,1779087762,241.118,2026-05-18T15:06:09.063,0,0,0,1,203635.334,203642.291,incongruent,right,left,<<><<,j,s,0,1908.417,205655.746,none,,203735.334,203747.329,205655.746,3000,1908.417,205655.746,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 203635.334, ""actual_onset_global_ms"": 203642.291, ""actual_offset_global_ms"": 203745.389, ""actual_duration_ms"": 103.098}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 203735.334, ""actual_onset_global_ms"": 203747.329, ""actual_offset_global_ms"": 205655.746, ""actual_duration_ms"": 1908.417}]",,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,10,42,formal,congruent,1779087762,241.118,2026-05-18T15:06:11.092,0,0,0,1,205665.185,205669.662,congruent,left,left,<<<<<,s,j,0,3378.324,209152.932,none,,205765.185,205774.608,209152.932,3000,3378.324,209152.932,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 205665.185, ""actual_onset_global_ms"": 205669.662, ""actual_offset_global_ms"": 205773.386, ""actual_duration_ms"": 103.724}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 205765.185, ""actual_onset_global_ms"": 205774.608, ""actual_offset_global_ms"": 209152.932, ""actual_duration_ms"": 3378.324}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,11,43,formal,congruent,1779087762,241.118,2026-05-18T15:06:14.584,0,0,0,1,209155.709,209162.562,congruent,left,left,<<<<<,s,s,1,1131.722,210394.668,none,,209255.709,209262.946,210394.668,3000,1131.722,210394.668,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 209155.709, ""actual_onset_global_ms"": 209162.562, ""actual_offset_global_ms"": 209261.168, ""actual_duration_ms"": 98.606}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 209255.709, ""actual_onset_global_ms"": 209262.946, ""actual_offset_global_ms"": 210394.668, ""actual_duration_ms"": 1131.722}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,12,44,formal,incongruent,1779087762,241.118,2026-05-18T15:06:15.830,0,0,0,1,210402.791,210408.524,incongruent,left,right,>><>>,s,s,1,1350.464,211860.233,none,,210502.791,210509.769,211860.233,3000,1350.464,211860.233,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 210402.791, ""actual_onset_global_ms"": 210408.524, ""actual_offset_global_ms"": 210508.367, ""actual_duration_ms"": 99.843}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 210502.791, ""actual_onset_global_ms"": 210509.769, ""actual_offset_global_ms"": 211860.233, ""actual_duration_ms"": 1350.464}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,13,45,formal,congruent,1779087762,241.118,2026-05-18T15:06:17.295,0,0,0,1,211867.914,211872.067,congruent,right,right,>>>>>,j,j,1,1116.617,213091.831,none,,211967.914,211975.214,213091.831,3000,1116.617,213091.831,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 211867.914, ""actual_onset_global_ms"": 211872.067, ""actual_offset_global_ms"": 211973.984, ""actual_duration_ms"": 101.917}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 211967.914, ""actual_onset_global_ms"": 211975.214, ""actual_offset_global_ms"": 213091.831, ""actual_duration_ms"": 1116.617}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,14,46,formal,incongruent,1779087762,241.118,2026-05-18T15:06:18.525,0,0,0,1,213096.687,213102.202,incongruent,left,right,>><>>,s,s,1,1647.775,214852.599,none,,213196.687,213204.824,214852.599,3000,1647.775,214852.599,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 213096.687, ""actual_onset_global_ms"": 213102.202, ""actual_offset_global_ms"": 213203.301, ""actual_duration_ms"": 101.099}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 213196.687, ""actual_onset_global_ms"": 213204.824, ""actual_offset_global_ms"": 214852.599, ""actual_duration_ms"": 1647.775}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,15,47,formal,incongruent,1779087762,241.118,2026-05-18T15:06:20.284,0,0,0,1,214856.218,214861.937,incongruent,left,right,>><>>,s,s,1,741.402,215706.029,none,,214956.218,214964.627,215706.029,3000,741.402,215706.029,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 214856.218, ""actual_onset_global_ms"": 214861.937, ""actual_offset_global_ms"": 214963.124, ""actual_duration_ms"": 101.187}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 214956.218, ""actual_onset_global_ms"": 214964.627, ""actual_offset_global_ms"": 215706.029, ""actual_duration_ms"": 741.402}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,16,48,formal,congruent,1779087762,241.118,2026-05-18T15:06:21.137,0,0,0,1,215708.82,215714.482,congruent,right,right,>>>>>,j,j,1,3099.079,218916.766,none,,215808.82,215817.687,218916.766,3000,3099.079,218916.766,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 215708.82, ""actual_onset_global_ms"": 215714.482, ""actual_offset_global_ms"": 215816.115, ""actual_duration_ms"": 101.633}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 215808.82, ""actual_onset_global_ms"": 215817.687, ""actual_offset_global_ms"": 218916.766, ""actual_duration_ms"": 3099.079}]",,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,17,49,formal,congruent,1779087762,241.118,2026-05-18T15:06:24.349,0,0,0,1,218920.822,218925.093,congruent,right,right,>>>>>,j,j,1,780.084,219806.88,none,,219020.822,219026.796,219806.88,3000,780.084,219806.88,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 218920.822, ""actual_onset_global_ms"": 218925.093, ""actual_offset_global_ms"": 219025.506, ""actual_duration_ms"": 100.413}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 219020.822, ""actual_onset_global_ms"": 219026.796, ""actual_offset_global_ms"": 219806.88, ""actual_duration_ms"": 780.084}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,18,50,formal,incongruent,1779087762,241.118,2026-05-18T15:06:25.243,0,0,0,1,219814.457,219822.553,incongruent,left,right,>><>>,s,s,1,2090.407,222018.28,none,,219914.457,219927.873,222018.28,3000,2090.407,222018.28,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 219814.457, ""actual_onset_global_ms"": 219822.553, ""actual_offset_global_ms"": 219926.206, ""actual_duration_ms"": 103.653}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 219914.457, ""actual_onset_global_ms"": 219927.873, ""actual_offset_global_ms"": 222018.28, ""actual_duration_ms"": 2090.407}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,19,51,formal,incongruent,1779087762,241.118,2026-05-18T15:06:27.452,0,0,0,1,222024.51,222029.93,incongruent,right,left,<<><<,j,s,0,1553.818,223685.051,none,,222124.51,222131.233,223685.051,3000,1553.818,223685.051,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 222024.51, ""actual_onset_global_ms"": 222029.93, ""actual_offset_global_ms"": 222130.068, ""actual_duration_ms"": 100.138}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 222124.51, ""actual_onset_global_ms"": 222131.233, ""actual_offset_global_ms"": 223685.051, ""actual_duration_ms"": 1553.818}]",,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,flanker,1,formal_block_2,formal,2,20,52,formal,incongruent,1779087762,241.118,2026-05-18T15:06:29.117,0,0,0,1,223689.875,223694.058,incongruent,right,left,<<><<,j,j,1,1052.358,224854.572,none,,223789.875,223802.214,224854.572,3000,1052.358,224854.572,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 223689.875, ""actual_onset_global_ms"": 223694.058, ""actual_offset_global_ms"": 223798.108, ""actual_duration_ms"": 104.05}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 223789.875, ""actual_onset_global_ms"": 223802.214, ""actual_offset_global_ms"": 224854.572, ""actual_duration_ms"": 1052.358}]",,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,1,19,formal,shape,1779087762,241.118,2026-05-18T15:08:18.079,0,0,0,2,332650.833,332655.515,,,,,j,j,1,6320.576,339728.298,none,,333250.833,333407.722,339728.298,3000,6320.576,339728.298,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 332650.833, ""actual_onset_global_ms"": 332655.515, ""actual_offset_global_ms"": 332757.251, ""actual_duration_ms"": 101.736}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 332750.833, ""actual_onset_global_ms"": 332763.41, ""actual_offset_global_ms"": 333407.294, ""actual_duration_ms"": 643.884}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 333250.833, ""actual_onset_global_ms"": 333407.722, ""actual_offset_global_ms"": 339728.298, ""actual_duration_ms"": 6320.576}]",,,,,0,1,0,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,332763.491,500.0,333529.749,blue,boat,blue_boat,first,,shape,6964.888
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,2,20,formal,color,1779087762,241.118,2026-05-18T15:08:25.162,0,0,0,2,339734.343,339741.045,,,,,s,j,0,2194.931,342614.684,none,,340334.343,340419.753,342614.684,3000,2194.931,342614.684,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 339734.343, ""actual_onset_global_ms"": 339741.045, ""actual_offset_global_ms"": 339840.312, ""actual_duration_ms"": 99.267}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 339834.343, ""actual_onset_global_ms"": 339840.951, ""actual_offset_global_ms"": 340419.926, ""actual_duration_ms"": 578.975}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 340334.343, ""actual_onset_global_ms"": 340419.753, ""actual_offset_global_ms"": 342614.684, ""actual_duration_ms"": 2194.931}]",,,,,0,0,0,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,339841.138,500.0,340537.737,blue,boat,blue_boat,switch,shape,color,2773.733
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,3,21,formal,shape,1779087762,241.118,2026-05-18T15:08:28.046,0,0,0,2,342618.517,342623.137,,,,,s,s,1,1344.754,344699.417,none,,343218.517,343354.663,344699.417,3000,1344.754,344699.417,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 342618.517, ""actual_onset_global_ms"": 342623.137, ""actual_offset_global_ms"": 342726.827, ""actual_duration_ms"": 103.69}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 342718.517, ""actual_onset_global_ms"": 342728.012, ""actual_offset_global_ms"": 343354.356, ""actual_duration_ms"": 626.344}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 343218.517, ""actual_onset_global_ms"": 343354.663, ""actual_offset_global_ms"": 344699.417, ""actual_duration_ms"": 1344.754}]",,,,,0,0,1,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,342728.125,500.0,343494.383,blue,rabbit,blue_rabbit,switch,color,shape,1971.405
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,4,22,formal,color,1779087762,241.118,2026-05-18T15:08:30.131,0,0,0,2,344703.461,344709.236,,,,,s,s,1,1534.149,346923.285,none,,345303.461,345389.136,346923.285,3000,1534.149,346923.285,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 344703.461, ""actual_onset_global_ms"": 344709.236, ""actual_offset_global_ms"": 344811.269, ""actual_duration_ms"": 102.033}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 344803.461, ""actual_onset_global_ms"": 344811.873, ""actual_offset_global_ms"": 345389.155, ""actual_duration_ms"": 577.282}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 345303.461, ""actual_onset_global_ms"": 345389.136, ""actual_offset_global_ms"": 346923.285, ""actual_duration_ms"": 1534.149}]",,,,,0,0,1,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,344811.969,500.0,345508.568,blue,rabbit,blue_rabbit,switch,shape,color,2111.412
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,5,23,formal,shape,1779087762,241.118,2026-05-18T15:08:32.358,0,0,0,2,346929.614,346935.967,,,,,j,j,1,1374.721,349038.261,none,,347529.614,347663.54,349038.261,3000,1374.721,349038.261,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 346929.614, ""actual_onset_global_ms"": 346935.967, ""actual_offset_global_ms"": 347035.659, ""actual_duration_ms"": 99.692}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 347029.614, ""actual_onset_global_ms"": 347036.689, ""actual_offset_global_ms"": 347663.426, ""actual_duration_ms"": 626.737}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 347529.614, ""actual_onset_global_ms"": 347663.54, ""actual_offset_global_ms"": 349038.261, ""actual_duration_ms"": 1374.721}]",,,,,0,0,1,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,347036.79,500.0,347803.048,red,boat,red_boat,switch,color,shape,2001.572
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,6,24,formal,color,1779087762,241.118,2026-05-18T15:08:34.472,0,0,0,2,349044.41,349049.018,,,,,j,j,1,1337.959,351068.657,none,,349644.41,349730.698,351068.657,3000,1337.959,351068.657,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 349044.41, ""actual_onset_global_ms"": 349049.018, ""actual_offset_global_ms"": 349152.938, ""actual_duration_ms"": 103.92}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 349144.41, ""actual_onset_global_ms"": 349153.606, ""actual_offset_global_ms"": 349730.809, ""actual_duration_ms"": 577.203}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 349644.41, ""actual_onset_global_ms"": 349730.698, ""actual_offset_global_ms"": 351068.657, ""actual_duration_ms"": 1337.959}]",,,,,0,0,1,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,349153.727,500.0,349850.326,red,boat,red_boat,switch,shape,color,1915.051
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,7,25,formal,shape,1779087762,241.118,2026-05-18T15:08:36.500,0,0,0,2,351072.778,351078.732,,,,,j,j,1,1614.223,353419.583,none,,351672.778,351805.36,353419.583,3000,1614.223,353419.583,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 351072.778, ""actual_onset_global_ms"": 351078.732, ""actual_offset_global_ms"": 351178.212, ""actual_duration_ms"": 99.48}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 351172.778, ""actual_onset_global_ms"": 351179.345, ""actual_offset_global_ms"": 351804.633, ""actual_duration_ms"": 625.288}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 351672.778, ""actual_onset_global_ms"": 351805.36, ""actual_offset_global_ms"": 353419.583, ""actual_duration_ms"": 1614.223}]",,,,,0,0,1,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,351179.475,500.0,351945.733,red,boat,red_boat,switch,color,shape,2240.238
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,8,26,formal,color,1779087762,241.118,2026-05-18T15:08:38.852,0,0,0,2,353424.38,353428.723,,,,,s,j,0,1709.793,355815.995,none,,354024.38,354106.202,355815.995,3000,1709.793,355815.995,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 353424.38, ""actual_onset_global_ms"": 353428.723, ""actual_offset_global_ms"": 353528.657, ""actual_duration_ms"": 99.934}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 353524.38, ""actual_onset_global_ms"": 353529.414, ""actual_offset_global_ms"": 354106.4, ""actual_duration_ms"": 576.986}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 354024.38, ""actual_onset_global_ms"": 354106.202, ""actual_offset_global_ms"": 355815.995, ""actual_duration_ms"": 1709.793}]",,,,,0,0,0,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,353529.585,500.0,354226.184,blue,boat,blue_boat,switch,shape,color,2286.581
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,9,27,formal,color,1779087762,241.118,2026-05-18T15:08:41.249,0,0,0,2,355821.382,355827.571,,,,,j,s,0,1122.117,357632.574,none,,356421.382,356510.457,357632.574,3000,1122.117,357632.574,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 355821.382, ""actual_onset_global_ms"": 355827.571, ""actual_offset_global_ms"": 355928.306, ""actual_duration_ms"": 100.735}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 355921.382, ""actual_onset_global_ms"": 355929.129, ""actual_offset_global_ms"": 356510.697, ""actual_duration_ms"": 581.568}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 356421.382, ""actual_onset_global_ms"": 356510.457, ""actual_offset_global_ms"": 357632.574, ""actual_duration_ms"": 1122.117}]",,,,,0,0,0,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,355929.246,500.0,356625.845,red,rabbit,red_rabbit,repeat,color,color,1703.445
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,10,28,formal,shape,1779087762,241.118,2026-05-18T15:08:43.066,0,0,0,2,357639.149,357645.126,,,,,s,s,1,968.098,359344.326,none,,358239.149,358376.228,359344.326,3000,968.098,359344.326,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 357639.149, ""actual_onset_global_ms"": 357645.126, ""actual_offset_global_ms"": 357746.466, ""actual_duration_ms"": 101.34}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 357739.149, ""actual_onset_global_ms"": 357748.201, ""actual_offset_global_ms"": 358375.745, ""actual_duration_ms"": 627.544}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 358239.149, ""actual_onset_global_ms"": 358376.228, ""actual_offset_global_ms"": 359344.326, ""actual_duration_ms"": 968.098}]",,,,,0,0,1,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,357748.343,500.0,358514.601,red,rabbit,red_rabbit,switch,color,shape,1596.125
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,11,29,formal,color,1779087762,241.118,2026-05-18T15:08:44.779,0,0,0,2,359351.234,359355.484,,,,,s,j,0,1469.744,361505.801,none,,359951.234,360036.057,361505.801,3000,1469.744,361505.801,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 359351.234, ""actual_onset_global_ms"": 359355.484, ""actual_offset_global_ms"": 359455.663, ""actual_duration_ms"": 100.179}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 359451.234, ""actual_onset_global_ms"": 359456.414, ""actual_offset_global_ms"": 360035.597, ""actual_duration_ms"": 579.183}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 359951.234, ""actual_onset_global_ms"": 360036.057, ""actual_offset_global_ms"": 361505.801, ""actual_duration_ms"": 1469.744}]",,,,,0,0,0,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,359456.529,500.0,360153.128,blue,boat,blue_boat,switch,shape,color,2049.387
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,12,30,formal,shape,1779087762,241.118,2026-05-18T15:08:46.937,0,0,0,2,361509.805,361516.092,,,,,j,j,1,1058.361,363308.069,none,,362109.805,362249.708,363308.069,3000,1058.361,363308.069,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 361509.805, ""actual_onset_global_ms"": 361516.092, ""actual_offset_global_ms"": 361614.215, ""actual_duration_ms"": 98.123}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 361609.805, ""actual_onset_global_ms"": 361615.587, ""actual_offset_global_ms"": 362248.897, ""actual_duration_ms"": 633.31}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 362109.805, ""actual_onset_global_ms"": 362249.708, ""actual_offset_global_ms"": 363308.069, ""actual_duration_ms"": 1058.361}]",,,,,0,0,1,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,361615.684,500.0,362381.942,blue,boat,blue_boat,switch,color,shape,1692.482
050,050_T1_20260518_150242,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,13,31,formal,shape,1779087762,241.118,2026-05-18T15:08:48.742,0,0,0,2,363314.814,363319.97,,,,,s,s,1,1549.532,365596.117,none,,363914.814,364046.585,365596.117,3000,1549.532,365596.117,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 363314.814, ""actual_onset_global_ms"": 363319.97, ""actual_offset_global_ms"": 363419.242, ""actual_duration_ms"": 99.272}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 363414.814, ""actual_onset_global_ms"": 363420.421, ""actual_offset_global_ms"": 364046.474, ""actual_duration_ms"": 626.053}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 363914.814, ""actual_onset_global_ms"": 364046.585, ""actual_offset_global_ms"": 365596.117, ""actual_duration_ms"": 1549.532}]",,,,,0,0,1,0,1,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,363420.55,500.0,364186.808,red,rabbit,red_rabbit,repeat,shape,shape,2175.696
