participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,intended_trial_start_ms,actual_trial_start_ms,condition,target_direction,flankers_direction,array_pattern_text,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,feedback_type,practice_pass_flag,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,trial_transition,previous_rule,current_rule,cue_to_first_response_ms,digit_support_target,digit_transform_demo_used,digit_keypad_demo_used,digit_hesitation_prompt_used,digit_post_support_span_success,span_length,trial_index_within_span,span_round,presented_sequence,correct_backward_sequence,participant_input_sequence,participant_input_string,input_method,first_key_latency_ms,response_complete_time_ms,accuracy,omission_input,delete_count,clear_count,click_count,inter_key_intervals_ms,adaptive_decision,digits_audio_onsets_ms,digits_audio_files,digits_audio_events_json,repeated_audio_once_in_practice,trigger_trial_index,termination_reason,terminal_span_length,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,layout_generation_attempts,overlap_check_passed
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,5,5,practice,color,1779091635,174.937,2026-05-18T16:11:17.459,0,0,0,1,238832.245,238845.932,,,,,j,j,1,2100.64,242246.054,correct,1.0,239432.245,240145.414,242246.054,3000,2100.64,242396.054,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 238832.245, ""actual_onset_global_ms"": 238845.932, ""actual_offset_global_ms"": 238942.491, ""actual_duration_ms"": 96.559}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 238932.245, ""actual_onset_global_ms"": 238950.236, ""actual_offset_global_ms"": 240137.98, ""actual_duration_ms"": 1187.744}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 239432.245, ""actual_onset_global_ms"": 240145.414, ""actual_offset_global_ms"": 242246.054, ""actual_duration_ms"": 2100.64}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 242246.054, ""actual_onset_global_ms"": 242261.325, ""actual_offset_global_ms"": 242414.78, ""actual_duration_ms"": 153.455}]",correct.wav,242248.522,150.0,242748.522,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,238950.391,500.0,239646.954,red,boat,red_boat,practice,,color,3295.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,6,6,practice,color,1779091635,174.937,2026-05-18T16:11:21.042,0,0,0,1,242415.6,242429.154,,,,,s,s,1,1850.073,245567.238,correct,1.0,243015.6,243717.165,245567.238,3000,1850.073,245717.238,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 242415.6, ""actual_onset_global_ms"": 242429.154, ""actual_offset_global_ms"": 242528.643, ""actual_duration_ms"": 99.489}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 242515.6, ""actual_onset_global_ms"": 242536.924, ""actual_offset_global_ms"": 243710.026, ""actual_duration_ms"": 1173.102}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 243015.6, ""actual_onset_global_ms"": 243717.165, ""actual_offset_global_ms"": 245567.238, ""actual_duration_ms"": 1850.073}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 245567.238, ""actual_onset_global_ms"": 245588.96, ""actual_offset_global_ms"": 245742.046, ""actual_duration_ms"": 153.086}]",correct.wav,245575.853,150.0,246075.853,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,242537.076,500.0,243233.639,blue,rabbit,blue_rabbit,practice,,color,3030.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,1,7,practice,shape,1779091635,174.937,2026-05-18T16:11:45.938,0,0,0,1,267312.075,267329.419,,,,,s,s,1,4157.791,272824.332,correct,1.0,267912.075,268666.541,272824.332,3000,4157.791,272974.332,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 267312.075, ""actual_onset_global_ms"": 267329.419, ""actual_offset_global_ms"": 267431.0, ""actual_duration_ms"": 101.581}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 267412.075, ""actual_onset_global_ms"": 267443.42, ""actual_offset_global_ms"": 268659.2, ""actual_duration_ms"": 1215.78}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 267912.075, ""actual_onset_global_ms"": 268666.541, ""actual_offset_global_ms"": 272824.332, ""actual_duration_ms"": 4157.791}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 272824.332, ""actual_onset_global_ms"": 272851.781, ""actual_offset_global_ms"": 273000.711, ""actual_duration_ms"": 148.93}]",correct.wav,272838.462,150.0,273338.462,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,267443.579,500.0,268209.829,blue,rabbit,blue_rabbit,practice,,shape,5380.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,2,8,practice,shape,1779091635,174.937,2026-05-18T16:11:51.629,0,0,0,1,273001.621,273017.438,,,,,s,s,1,1828.519,276174.013,correct,1.0,273601.621,274345.494,276174.013,3000,1828.519,276324.013,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 273001.621, ""actual_onset_global_ms"": 273017.438, ""actual_offset_global_ms"": 273107.842, ""actual_duration_ms"": 90.404}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 273101.621, ""actual_onset_global_ms"": 273120.041, ""actual_offset_global_ms"": 274338.532, ""actual_duration_ms"": 1218.491}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 273601.621, ""actual_onset_global_ms"": 274345.494, ""actual_offset_global_ms"": 276174.013, ""actual_duration_ms"": 1828.519}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 276174.013, ""actual_onset_global_ms"": 276193.39, ""actual_offset_global_ms"": 276346.322, ""actual_duration_ms"": 152.932}]",correct.wav,276179.594,150.0,276679.594,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,273120.2,500.0,273886.45,blue,rabbit,blue_rabbit,practice,,shape,3053.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,3,9,practice,shape,1779091635,174.937,2026-05-18T16:11:54.974,0,0,0,1,276347.573,276362.027,,,,,j,j,1,3255.482,280977.817,correct,1.0,276947.573,277722.335,280977.817,3000,3255.482,281127.817,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 276347.573, ""actual_onset_global_ms"": 276362.027, ""actual_offset_global_ms"": 276464.378, ""actual_duration_ms"": 102.351}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 276447.573, ""actual_onset_global_ms"": 276472.818, ""actual_offset_global_ms"": 277714.823, ""actual_duration_ms"": 1242.005}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 276947.573, ""actual_onset_global_ms"": 277722.335, ""actual_offset_global_ms"": 280977.817, ""actual_duration_ms"": 3255.482}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 280977.817, ""actual_onset_global_ms"": 280996.875, ""actual_offset_global_ms"": 281148.553, ""actual_duration_ms"": 151.678}]",correct.wav,280980.203,150.0,281480.203,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,276472.975,500.0,277239.225,red,boat,red_boat,practice,,shape,4504.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,4,10,practice,shape,1779091635,174.937,2026-05-18T16:11:59.776,0,0,0,1,281149.792,281164.127,,,,,j,j,1,2083.396,284599.009,correct,1.0,281749.792,282515.613,284599.009,3000,2083.396,284749.009,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 281149.792, ""actual_onset_global_ms"": 281164.127, ""actual_offset_global_ms"": 281262.916, ""actual_duration_ms"": 98.789}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 281249.792, ""actual_onset_global_ms"": 281271.763, ""actual_offset_global_ms"": 282507.996, ""actual_duration_ms"": 1236.233}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 281749.792, ""actual_onset_global_ms"": 282515.613, ""actual_offset_global_ms"": 284599.009, ""actual_duration_ms"": 2083.396}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 284599.009, ""actual_onset_global_ms"": 284624.436, ""actual_offset_global_ms"": 284774.413, ""actual_duration_ms"": 149.977}]",correct.wav,284611.464,150.0,285111.464,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,281271.919,500.0,282038.169,blue,boat,blue_boat,practice,,shape,3327.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,5,11,practice,shape,1779091635,174.937,2026-05-18T16:12:03.402,0,0,0,1,284775.312,284789.102,,,,,s,s,1,678.683,286822.552,correct,1.0,285375.312,286143.869,286822.552,3000,678.683,286972.552,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 284775.312, ""actual_onset_global_ms"": 284789.102, ""actual_offset_global_ms"": 284892.603, ""actual_duration_ms"": 103.501}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 284875.312, ""actual_onset_global_ms"": 284901.071, ""actual_offset_global_ms"": 286136.09, ""actual_duration_ms"": 1235.019}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 285375.312, ""actual_onset_global_ms"": 286143.869, ""actual_offset_global_ms"": 286822.552, ""actual_duration_ms"": 678.683}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 286822.552, ""actual_onset_global_ms"": 286844.442, ""actual_offset_global_ms"": 286995.809, ""actual_duration_ms"": 151.367}]",correct.wav,286831.098,150.0,287331.098,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,284901.233,500.0,285667.483,red,rabbit,red_rabbit,practice,,shape,1921.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,6,12,practice,shape,1779091635,174.937,2026-05-18T16:12:05.624,0,0,0,1,286997.089,287011.361,,,,,j,j,1,686.512,289093.43,correct,1.0,287597.089,288406.918,289093.43,3000,686.512,289243.43,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 286997.089, ""actual_onset_global_ms"": 287011.361, ""actual_offset_global_ms"": 287103.417, ""actual_duration_ms"": 92.056}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 287097.089, ""actual_onset_global_ms"": 287112.232, ""actual_offset_global_ms"": 288399.793, ""actual_duration_ms"": 1287.561}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 287597.089, ""actual_onset_global_ms"": 288406.918, ""actual_offset_global_ms"": 289093.43, ""actual_duration_ms"": 686.512}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 289093.43, ""actual_onset_global_ms"": 289112.636, ""actual_offset_global_ms"": 289263.219, ""actual_duration_ms"": 150.583}]",correct.wav,289098.751,150.0,289598.751,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,287112.383,500.0,287878.633,red,boat,red_boat,practice,,shape,1981.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,1,13,formal,shape,1779091635,174.937,2026-05-18T16:12:22.238,0,0,0,1,303611.215,303629.824,,,,,s,s,1,1073.86,306038.712,none,,304211.215,304964.852,306038.712,3000,1073.86,306038.712,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 303611.215, ""actual_onset_global_ms"": 303629.824, ""actual_offset_global_ms"": 303720.388, ""actual_duration_ms"": 90.564}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 303711.215, ""actual_onset_global_ms"": 303731.934, ""actual_offset_global_ms"": 304957.693, ""actual_duration_ms"": 1225.759}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 304211.215, ""actual_onset_global_ms"": 304964.852, ""actual_offset_global_ms"": 306038.712, ""actual_duration_ms"": 1073.86}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,303732.085,500.0,304498.335,red,rabbit,red_rabbit,first,,shape,2306.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,2,14,formal,shape,1779091635,174.937,2026-05-18T16:12:24.686,0,0,0,1,306058.832,306072.385,,,,,j,s,0,600.412,308037.956,none,,306658.832,307437.544,308037.956,3000,600.412,308037.956,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 306058.832, ""actual_onset_global_ms"": 306072.385, ""actual_offset_global_ms"": 306177.059, ""actual_duration_ms"": 104.674}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 306158.832, ""actual_onset_global_ms"": 306186.35, ""actual_offset_global_ms"": 307429.261, ""actual_duration_ms"": 1242.911}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 306658.832, ""actual_onset_global_ms"": 307437.544, ""actual_offset_global_ms"": 308037.956, ""actual_duration_ms"": 600.412}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,306186.515,500.0,306952.765,red,boat,red_boat,repeat,shape,shape,1851.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,3,15,formal,color,1779091635,174.937,2026-05-18T16:12:26.677,0,0,0,1,308050.094,308064.063,,,,,j,j,1,860.869,310210.319,none,,308650.094,309349.45,310210.319,3000,860.869,310210.319,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 308050.094, ""actual_onset_global_ms"": 308064.063, ""actual_offset_global_ms"": 308161.864, ""actual_duration_ms"": 97.801}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 308150.094, ""actual_onset_global_ms"": 308170.028, ""actual_offset_global_ms"": 309343.166, ""actual_duration_ms"": 1173.138}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 308650.094, ""actual_onset_global_ms"": 309349.45, ""actual_offset_global_ms"": 310210.319, ""actual_duration_ms"": 860.869}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,308170.178,500.0,308866.741,red,boat,red_boat,switch,shape,color,2040.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,4,16,formal,shape,1779091635,174.937,2026-05-18T16:12:28.848,0,0,0,1,310221.815,310236.969,,,,,j,j,1,924.114,312499.016,none,,310821.815,311574.902,312499.016,3000,924.114,312499.016,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 310221.815, ""actual_onset_global_ms"": 310236.969, ""actual_offset_global_ms"": 310336.029, ""actual_duration_ms"": 99.06}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 310321.815, ""actual_onset_global_ms"": 310342.567, ""actual_offset_global_ms"": 311567.549, ""actual_duration_ms"": 1224.982}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 310821.815, ""actual_onset_global_ms"": 311574.902, ""actual_offset_global_ms"": 312499.016, ""actual_duration_ms"": 924.114}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,310342.712,500.0,311108.962,red,boat,red_boat,switch,color,shape,2156.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,5,17,formal,color,1779091635,174.937,2026-05-18T16:12:31.134,0,0,0,1,312507.461,312521.398,,,,,s,s,1,2991.562,316803.516,none,,313107.461,313811.954,316803.516,3000,2991.562,316803.516,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 312507.461, ""actual_onset_global_ms"": 312521.398, ""actual_offset_global_ms"": 312617.292, ""actual_duration_ms"": 95.894}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 312607.461, ""actual_onset_global_ms"": 312625.708, ""actual_offset_global_ms"": 313804.929, ""actual_duration_ms"": 1179.221}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 313107.461, ""actual_onset_global_ms"": 313811.954, ""actual_offset_global_ms"": 316803.516, ""actual_duration_ms"": 2991.562}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,312625.867,500.0,313322.43,blue,boat,blue_boat,switch,shape,color,4177.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,6,18,formal,color,1779091635,174.937,2026-05-18T16:12:35.442,0,0,0,1,316816.617,316830.764,,,,,j,j,1,1319.454,319433.815,none,,317416.617,318114.361,319433.815,3000,1319.454,319433.815,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 316816.617, ""actual_onset_global_ms"": 316830.764, ""actual_offset_global_ms"": 316927.282, ""actual_duration_ms"": 96.518}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 316916.617, ""actual_onset_global_ms"": 316936.04, ""actual_offset_global_ms"": 318107.205, ""actual_duration_ms"": 1171.165}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 317416.617, ""actual_onset_global_ms"": 318114.361, ""actual_offset_global_ms"": 319433.815, ""actual_duration_ms"": 1319.454}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,316936.207,500.0,317632.769,red,boat,red_boat,repeat,color,color,2497.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,7,19,formal,color,1779091635,174.937,2026-05-18T16:12:38.073,0,0,0,1,319446.521,319460.193,,,,,j,j,1,770.358,321523.8,none,,320046.521,320753.442,321523.8,3000,770.358,321523.8,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 319446.521, ""actual_onset_global_ms"": 319460.193, ""actual_offset_global_ms"": 319558.144, ""actual_duration_ms"": 97.951}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 319546.521, ""actual_onset_global_ms"": 319566.383, ""actual_offset_global_ms"": 320746.262, ""actual_duration_ms"": 1179.879}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 320046.521, ""actual_onset_global_ms"": 320753.442, ""actual_offset_global_ms"": 321523.8, ""actual_duration_ms"": 770.358}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,319566.531,500.0,320263.094,red,boat,red_boat,repeat,color,color,1957.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,8,20,formal,shape,1779091635,174.937,2026-05-18T16:12:40.164,0,0,0,1,321537.115,321551.347,,,,,s,s,1,1005.581,323911.055,none,,322137.115,322905.474,323911.055,3000,1005.581,323911.055,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 321537.115, ""actual_onset_global_ms"": 321551.347, ""actual_offset_global_ms"": 321652.787, ""actual_duration_ms"": 101.44}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 321637.115, ""actual_onset_global_ms"": 321661.147, ""actual_offset_global_ms"": 322898.411, ""actual_duration_ms"": 1237.264}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 322137.115, ""actual_onset_global_ms"": 322905.474, ""actual_offset_global_ms"": 323911.055, ""actual_duration_ms"": 1005.581}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,321661.299,500.0,322427.549,blue,rabbit,blue_rabbit,switch,color,shape,2249.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,9,21,formal,color,1779091635,174.937,2026-05-18T16:12:42.556,0,0,0,1,323928.781,323941.906,,,,,s,s,1,1087.129,326316.618,none,,324528.781,325229.489,326316.618,3000,1087.129,326316.618,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 323928.781, ""actual_onset_global_ms"": 323941.906, ""actual_offset_global_ms"": 324036.951, ""actual_duration_ms"": 95.045}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 324028.781, ""actual_onset_global_ms"": 324045.674, ""actual_offset_global_ms"": 325222.563, ""actual_duration_ms"": 1176.889}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 324528.781, ""actual_onset_global_ms"": 325229.489, ""actual_offset_global_ms"": 326316.618, ""actual_duration_ms"": 1087.129}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,color,cue_color.wav,颜色,324045.826,500.0,324742.389,blue,rabbit,blue_rabbit,switch,shape,color,2270.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26_T1_20260518_160715,Control,T1,adaptive,hci_substudy_v2,1,telemetry_v4,dccs,2,mixed_formal,formal,1,10,22,formal,shape,1779091635,174.937,2026-05-18T16:12:44.959,0,0,0,1,326332.32,326348.503,,,,,j,j,1,826.794,328522.59,none,,326932.32,327695.796,328522.59,3000,826.794,328522.59,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 326332.32, ""actual_onset_global_ms"": 326348.503, ""actual_offset_global_ms"": 326451.16, ""actual_duration_ms"": 102.657}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 326432.32, ""actual_onset_global_ms"": 326459.575, ""actual_offset_global_ms"": 327688.384, ""actual_duration_ms"": 1228.809}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 326932.32, ""actual_onset_global_ms"": 327695.796, ""actual_offset_global_ms"": 328522.59, ""actual_duration_ms"": 826.794}]",,,,,0.0,none,,,0.0,0.0,none,0.0,0.0,0.0,0.0,,,0.0,none,none,0.0,shape,cue_shape.wav,形状,326459.737,500.0,327225.987,blue,boat,blue_boat,switch,color,shape,2063.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
