participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,digit_support_target,digit_transform_demo_used,digit_keypad_demo_used,digit_hesitation_prompt_used,digit_post_support_span_success,intended_trial_start_ms,actual_trial_start_ms,span_length,trial_index_within_span,span_round,presented_sequence,correct_backward_sequence,participant_input_sequence,participant_input_string,input_method,first_key_latency_ms,response_complete_time_ms,accuracy,response_correct,omission_input,delete_count,clear_count,click_count,inter_key_intervals_ms,adaptive_decision,digits_audio_onsets_ms,digits_audio_files,digits_audio_events_json,rt_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,repeated_audio_once_in_practice,stage_records_json,termination_reason,terminal_span_length,set_size,trial_type,probe_index,probe_position_xy,item_positions,item_colors_memory,item_colors_test,probe_original_color,probe_test_color,response_key,response_label,correct_response_key,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,layout_generation_attempts,overlap_check_passed,practice_pass_flag
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,practice_cd,practice,1,7,7,practice,N2_same,1779090031,61.075,2026-05-18T15:49:57.615,0,0,0,1,,,,,,,,,,,,,,,,,560061.139,560083.515,,,,,,,,,,,1,1,,,,,,,,,,2273.833,563661.139,563791.706,566111.213,4000,2319.507,566261.213,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 560061.139, ""actual_onset_global_ms"": 560083.515, ""actual_offset_global_ms"": 560185.658, ""actual_duration_ms"": 102.143}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 560161.139, ""actual_onset_global_ms"": 560259.23, ""actual_offset_global_ms"": 562721.006, ""actual_duration_ms"": 2461.776}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 562721.006, ""actual_onset_global_ms"": 562730.824, ""actual_offset_global_ms"": 563747.58, ""actual_duration_ms"": 1016.756}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 563747.58, ""actual_onset_global_ms"": 563791.706, ""actual_offset_global_ms"": 566111.213, ""actual_duration_ms"": 2319.507}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 566111.213, ""actual_onset_global_ms"": 566142.915, ""actual_offset_global_ms"": 566285.847, ""actual_duration_ms"": 142.932}]",,,2.0,same,1.0,"[100.53, 155.98]","[[-208.08, -111.95], [100.53, 155.98]]","[""yellow"", ""red""]","[""yellow"", ""red""]",red,red,s,same,s,correct,correct.wav,566112.017,150.0,566612.017,5.0,1.0,1.0
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,practice_cd,practice,1,8,8,practice,N1_change,1779090031,61.075,2026-05-18T15:50:03.829,0,0,0,1,,,,,,,,,,,,,,,,,566273.841,566298.244,,,,,,,,,,,1,1,,,,,,,,,,3353.975,569873.841,569982.537,573411.027,4000,3428.49,573561.027,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 566273.841, ""actual_onset_global_ms"": 566298.244, ""actual_offset_global_ms"": 566401.456, ""actual_duration_ms"": 103.212}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 566373.841, ""actual_onset_global_ms"": 566450.601, ""actual_offset_global_ms"": 568922.642, ""actual_duration_ms"": 2472.041}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 568922.642, ""actual_onset_global_ms"": 568929.732, ""actual_offset_global_ms"": 569948.868, ""actual_duration_ms"": 1019.136}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 569948.868, ""actual_onset_global_ms"": 569982.537, ""actual_offset_global_ms"": 573411.027, ""actual_duration_ms"": 3428.49}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 573411.027, ""actual_onset_global_ms"": 573445.834, ""actual_offset_global_ms"": 573586.284, ""actual_duration_ms"": 140.45}]",,,1.0,change,0.0,"[-162.71, -195.87]","[[-162.71, -195.87]]","[""yellow""]","[""green""]",yellow,green,j,change,j,correct,correct.wav,573411.746,150.0,573911.746,1.0,1.0,1.0
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,1,9,formal,N3_change,1779090031,61.075,2026-05-18T15:50:16.473,0,0,0,1,,,,,,,,,,,,,,,,,578918.319,578951.063,,,,,,,,,,,1,1,,,,,,,,,,4637.295,582518.319,582693.849,587378.096,4000,4684.247,587378.096,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 578918.319, ""actual_onset_global_ms"": 578951.063, ""actual_offset_global_ms"": 579065.927, ""actual_duration_ms"": 114.864}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 579018.319, ""actual_onset_global_ms"": 579137.702, ""actual_offset_global_ms"": 581596.393, ""actual_duration_ms"": 2458.691}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 581596.393, ""actual_onset_global_ms"": 581604.426, ""actual_offset_global_ms"": 582615.402, ""actual_duration_ms"": 1010.976}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 582615.402, ""actual_onset_global_ms"": 582693.849, ""actual_offset_global_ms"": 587378.096, ""actual_duration_ms"": 4684.247}]",,,3.0,change,2.0,"[-139.68, -164.72]","[[190.7, -124.81], [140.34, -226.87], [-139.68, -164.72]]","[""purple"", ""blue"", ""red""]","[""purple"", ""blue"", ""yellow""]",red,yellow,j,change,j,,,,,,3.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,2,10,formal,N3_change,1779090031,61.075,2026-05-18T15:50:24.940,0,0,0,1,,,,,,,,,,,,,,,,,587385.582,587416.679,,,,,,,,,,,1,1,,,,,,,,,,5104.315,590985.582,591112.721,596236.041,4000,5123.32,596236.041,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 587385.582, ""actual_onset_global_ms"": 587416.679, ""actual_offset_global_ms"": 587531.539, ""actual_duration_ms"": 114.86}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 587485.582, ""actual_onset_global_ms"": 587620.243, ""actual_offset_global_ms"": 590036.937, ""actual_duration_ms"": 2416.694}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 590036.937, ""actual_onset_global_ms"": 590045.595, ""actual_offset_global_ms"": 591048.615, ""actual_duration_ms"": 1003.02}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 591048.615, ""actual_onset_global_ms"": 591112.721, ""actual_offset_global_ms"": 596236.041, ""actual_duration_ms"": 5123.32}]",,,3.0,change,2.0,"[-229.8, 183.66]","[[-140.26, -103.64], [-211.12, -190.24], [-229.8, 183.66]]","[""purple"", ""red"", ""green""]","[""purple"", ""red"", ""yellow""]",green,yellow,j,change,j,,,,,,3.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,3,11,formal,N3_same,1779090031,61.075,2026-05-18T15:50:33.795,0,0,0,1,,,,,,,,,,,,,,,,,596240.104,596263.393,,,,,,,,,,,1,1,,,,,,,,,,3882.183,599840.104,599966.733,603900.116,4000,3933.383,603900.116,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 596240.104, ""actual_onset_global_ms"": 596263.393, ""actual_offset_global_ms"": 596366.868, ""actual_duration_ms"": 103.475}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 596340.104, ""actual_onset_global_ms"": 596425.211, ""actual_offset_global_ms"": 598875.879, ""actual_duration_ms"": 2450.668}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 598875.879, ""actual_onset_global_ms"": 598884.206, ""actual_offset_global_ms"": 599893.151, ""actual_duration_ms"": 1008.945}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 599893.151, ""actual_onset_global_ms"": 599966.733, ""actual_offset_global_ms"": 603900.116, ""actual_duration_ms"": 3933.383}]",,,3.0,same,0.0,"[176.9, 5.55]","[[176.9, 5.55], [-216.43, -145.68], [193.44, 170.56]]","[""red"", ""green"", ""purple""]","[""red"", ""green"", ""purple""]",red,red,s,same,s,,,,,,5.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,4,12,formal,N2_same,1779090031,61.075,2026-05-18T15:50:41.459,0,0,0,1,,,,,,,,,,,,,,,,,603905.168,603928.562,,,,,,,,,,,1,1,,,,,,,,,,4785.831,607505.168,607621.519,612436.008,4000,4814.489,612436.008,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 603905.168, ""actual_onset_global_ms"": 603928.562, ""actual_offset_global_ms"": 604033.941, ""actual_duration_ms"": 105.379}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 604005.168, ""actual_onset_global_ms"": 604086.696, ""actual_offset_global_ms"": 606553.796, ""actual_duration_ms"": 2467.1}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 606553.796, ""actual_onset_global_ms"": 606556.049, ""actual_offset_global_ms"": 607570.99, ""actual_duration_ms"": 1014.941}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 607570.99, ""actual_onset_global_ms"": 607621.519, ""actual_offset_global_ms"": 612436.008, ""actual_duration_ms"": 4814.489}]",,,2.0,same,1.0,"[258.2, -157.42]","[[12.71, 200.32], [258.2, -157.42]]","[""purple"", ""red""]","[""purple"", ""red""]",red,red,s,same,s,,,,,,2.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,5,13,formal,N2_same,1779090031,61.075,2026-05-18T15:50:49.997,0,0,0,1,,,,,,,,,,,,,,,,,612442.368,612464.354,,,,,,,,,,,1,1,,,,,,,,,,2836.743,616042.368,616190.795,619068.407,4000,2877.612,619068.407,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 612442.368, ""actual_onset_global_ms"": 612464.354, ""actual_offset_global_ms"": 612579.106, ""actual_duration_ms"": 114.752}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 612542.368, ""actual_onset_global_ms"": 612645.75, ""actual_offset_global_ms"": 615112.775, ""actual_duration_ms"": 2467.025}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 615112.775, ""actual_onset_global_ms"": 615121.331, ""actual_offset_global_ms"": 616132.436, ""actual_duration_ms"": 1011.105}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 616132.436, ""actual_onset_global_ms"": 616190.795, ""actual_offset_global_ms"": 619068.407, ""actual_duration_ms"": 2877.612}]",,,2.0,same,0.0,"[94.33, 4.07]","[[94.33, 4.07], [-152.25, -250.83]]","[""yellow"", ""green""]","[""yellow"", ""green""]",yellow,yellow,s,same,s,,,,,,3.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,6,14,formal,N3_change,1779090031,61.075,2026-05-18T15:50:56.630,0,0,0,1,,,,,,,,,,,,,,,,,619075.449,619101.996,,,,,,,,,,,1,1,,,,,,,,,,3657.671,622675.449,622811.758,626540.488,4000,3728.73,626540.488,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 619075.449, ""actual_onset_global_ms"": 619101.996, ""actual_offset_global_ms"": 619212.737, ""actual_duration_ms"": 110.741}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 619175.449, ""actual_onset_global_ms"": 619302.632, ""actual_offset_global_ms"": 621716.77, ""actual_duration_ms"": 2414.138}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 621716.77, ""actual_onset_global_ms"": 621724.074, ""actual_offset_global_ms"": 622733.515, ""actual_duration_ms"": 1009.441}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 622733.515, ""actual_onset_global_ms"": 622811.758, ""actual_offset_global_ms"": 626540.488, ""actual_duration_ms"": 3728.73}]",,,3.0,change,0.0,"[143.62, -138.35]","[[143.62, -138.35], [-89.29, -168.46], [-159.31, -13.45]]","[""yellow"", ""blue"", ""red""]","[""purple"", ""blue"", ""red""]",yellow,purple,j,change,j,,,,,,5.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,7,15,formal,N4_change,1779090031,61.075,2026-05-18T15:51:04.103,0,0,0,1,,,,,,,,,,,,,,,,,626549.279,626581.095,,,,,,,,,,,0,0,,,,,,,,,,13343.153,630149.279,630354.667,643810.183,4000,13455.516,643810.183,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 626549.279, ""actual_onset_global_ms"": 626581.095, ""actual_offset_global_ms"": 626692.183, ""actual_duration_ms"": 111.088}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 626649.279, ""actual_onset_global_ms"": 626784.108, ""actual_offset_global_ms"": 629246.04, ""actual_duration_ms"": 2461.932}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 629246.04, ""actual_onset_global_ms"": 629243.155, ""actual_offset_global_ms"": 630264.323, ""actual_duration_ms"": 1021.168}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 630264.323, ""actual_onset_global_ms"": 630354.667, ""actual_offset_global_ms"": 643810.183, ""actual_duration_ms"": 13455.516}]",,,4.0,change,2.0,"[-225.53, -162.77]","[[-169.21, -250.12], [259.38, -86.68], [-225.53, -162.77], [-1.39, -191.26]]","[""red"", ""purple"", ""blue"", ""green""]","[""red"", ""purple"", ""yellow"", ""green""]",blue,yellow,s,same,j,,,,,,5.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,8,16,formal,N3_change,1779090031,61.075,2026-05-18T15:51:21.373,0,0,0,1,,,,,,,,,,,,,,,,,643818.55,643845.042,,,,,,,,,,,1,1,,,,,,,,,,2462.016,647418.55,647578.757,650138.002,4000,2559.245,650138.002,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 643818.55, ""actual_onset_global_ms"": 643845.042, ""actual_offset_global_ms"": 643952.406, ""actual_duration_ms"": 107.364}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 643918.55, ""actual_onset_global_ms"": 644030.051, ""actual_offset_global_ms"": 646508.654, ""actual_duration_ms"": 2478.603}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 646508.654, ""actual_onset_global_ms"": 646511.313, ""actual_offset_global_ms"": 647510.114, ""actual_duration_ms"": 998.801}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 647510.114, ""actual_onset_global_ms"": 647578.757, ""actual_offset_global_ms"": 650138.002, ""actual_duration_ms"": 2559.245}]",,,3.0,change,1.0,"[-226.98, -27.15]","[[232.71, 16.49], [-226.98, -27.15], [-252.51, 85.86]]","[""yellow"", ""blue"", ""purple""]","[""yellow"", ""red"", ""purple""]",blue,red,j,change,j,,,,,,3.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,9,17,formal,N4_same,1779090031,61.075,2026-05-18T15:51:27.700,0,0,0,1,,,,,,,,,,,,,,,,,650146.0,650178.15,,,,,,,,,,,1,1,,,,,,,,,,5157.011,653746.0,653940.185,659157.899,4000,5217.714,659157.899,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 650146.0, ""actual_onset_global_ms"": 650178.15, ""actual_offset_global_ms"": 650288.742, ""actual_duration_ms"": 110.592}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 650246.0, ""actual_onset_global_ms"": 650379.34, ""actual_offset_global_ms"": 652845.964, ""actual_duration_ms"": 2466.624}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 652845.964, ""actual_onset_global_ms"": 652845.517, ""actual_offset_global_ms"": 653856.9, ""actual_duration_ms"": 1011.383}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 653856.9, ""actual_onset_global_ms"": 653940.185, ""actual_offset_global_ms"": 659157.899, ""actual_duration_ms"": 5217.714}]",,,4.0,same,3.0,"[169.85, -182.54]","[[201.6, 95.46], [18.32, 151.45], [-189.31, -216.5], [169.85, -182.54]]","[""yellow"", ""green"", ""red"", ""blue""]","[""yellow"", ""green"", ""red"", ""blue""]",blue,blue,s,same,s,,,,,,4.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,10,18,formal,N1_change,1779090031,61.075,2026-05-18T15:51:36.716,0,0,0,1,,,,,,,,,,,,,,,,,659162.247,659186.722,,,,,,,,,,,1,1,,,,,,,,,,3830.889,662762.247,662884.507,666794.745,4000,3910.238,666794.745,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 659162.247, ""actual_onset_global_ms"": 659186.722, ""actual_offset_global_ms"": 659303.555, ""actual_duration_ms"": 116.833}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 659262.247, ""actual_onset_global_ms"": 659346.914, ""actual_offset_global_ms"": 661827.999, ""actual_duration_ms"": 2481.085}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 661827.999, ""actual_onset_global_ms"": 661832.381, ""actual_offset_global_ms"": 662844.362, ""actual_duration_ms"": 1011.981}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 662844.362, ""actual_onset_global_ms"": 662884.507, ""actual_offset_global_ms"": 666794.745, ""actual_duration_ms"": 3910.238}]",,,1.0,change,0.0,"[-150.03, 236.91]","[[-150.03, 236.91]]","[""purple""]","[""green""]",purple,green,j,change,j,,,,,,1.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,11,19,formal,N2_change,1779090031,61.075,2026-05-18T15:51:44.360,0,0,0,1,,,,,,,,,,,,,,,,,666806.01,666837.213,,,,,,,,,,,1,1,,,,,,,,,,9353.656,670406.01,670509.149,679924.595,4000,9415.446,679924.595,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 666806.01, ""actual_onset_global_ms"": 666837.213, ""actual_offset_global_ms"": 666952.31, ""actual_duration_ms"": 115.097}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 666906.01, ""actual_onset_global_ms"": 667005.746, ""actual_offset_global_ms"": 669454.006, ""actual_duration_ms"": 2448.26}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 669454.006, ""actual_onset_global_ms"": 669465.378, ""actual_offset_global_ms"": 670477.238, ""actual_duration_ms"": 1011.86}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 670477.238, ""actual_onset_global_ms"": 670509.149, ""actual_offset_global_ms"": 679924.595, ""actual_duration_ms"": 9415.446}]",,,2.0,change,1.0,"[246.84, -185.23]","[[-59.87, 186.3], [246.84, -185.23]]","[""green"", ""yellow""]","[""green"", ""blue""]",yellow,blue,j,change,j,,,,,,2.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,12,20,formal,N4_change,1779090031,61.075,2026-05-18T15:51:57.487,0,0,0,1,,,,,,,,,,,,,,,,,679932.908,679962.369,,,,,,,,,,,1,1,,,,,,,,,,6121.331,683532.908,683668.151,689859.434,4000,6191.283,689859.434,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 679932.908, ""actual_onset_global_ms"": 679962.369, ""actual_offset_global_ms"": 680070.986, ""actual_duration_ms"": 108.617}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 680032.908, ""actual_onset_global_ms"": 680165.908, ""actual_offset_global_ms"": 682576.228, ""actual_duration_ms"": 2410.32}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 682576.228, ""actual_onset_global_ms"": 682583.416, ""actual_offset_global_ms"": 683597.055, ""actual_duration_ms"": 1013.639}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 683597.055, ""actual_onset_global_ms"": 683668.151, ""actual_offset_global_ms"": 689859.434, ""actual_duration_ms"": 6191.283}]",,,4.0,change,1.0,"[111.5, 134.35]","[[209.06, 181.83], [111.5, 134.35], [-185.57, -37.39], [208.82, -218.66]]","[""red"", ""yellow"", ""green"", ""blue""]","[""red"", ""purple"", ""green"", ""blue""]",yellow,purple,j,change,j,,,,,,6.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,13,21,formal,N4_same,1779090031,61.075,2026-05-18T15:52:07.425,0,0,0,1,,,,,,,,,,,,,,,,,689870.459,689903.086,,,,,,,,,,,1,1,,,,,,,,,,4334.491,693470.459,693668.347,698021.31,4000,4352.963,698021.31,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 689870.459, ""actual_onset_global_ms"": 689903.086, ""actual_offset_global_ms"": 690015.885, ""actual_duration_ms"": 112.799}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 689970.459, ""actual_onset_global_ms"": 690123.624, ""actual_offset_global_ms"": 692567.182, ""actual_duration_ms"": 2443.558}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 692567.182, ""actual_onset_global_ms"": 692574.694, ""actual_offset_global_ms"": 693576.439, ""actual_duration_ms"": 1001.745}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 693576.439, ""actual_onset_global_ms"": 693668.347, ""actual_offset_global_ms"": 698021.31, ""actual_duration_ms"": 4352.963}]",,,4.0,same,2.0,"[-4.92, -237.62]","[[-79.97, 183.17], [244.91, 37.09], [-4.92, -237.62], [-129.56, 28.39]]","[""purple"", ""green"", ""red"", ""blue""]","[""purple"", ""green"", ""red"", ""blue""]",red,red,s,same,s,,,,,,4.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,14,22,formal,N4_same,1779090031,61.075,2026-05-18T15:52:15.581,0,0,0,1,,,,,,,,,,,,,,,,,698026.336,698050.205,,,,,,,,,,,1,1,,,,,,,,,,11137.193,701626.336,701861.651,713084.04,4000,11222.389,713084.04,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 698026.336, ""actual_onset_global_ms"": 698050.205, ""actual_offset_global_ms"": 698164.25, ""actual_duration_ms"": 114.045}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 698126.336, ""actual_onset_global_ms"": 698273.461, ""actual_offset_global_ms"": 700739.094, ""actual_duration_ms"": 2465.633}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 700739.094, ""actual_onset_global_ms"": 700746.679, ""actual_offset_global_ms"": 701752.35, ""actual_duration_ms"": 1005.671}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 701752.35, ""actual_onset_global_ms"": 701861.651, ""actual_offset_global_ms"": 713084.04, ""actual_duration_ms"": 11222.389}]",,,4.0,same,2.0,"[54.85, -175.53]","[[-25.35, -246.49], [148.86, 229.21], [54.85, -175.53], [-159.94, -115.16]]","[""yellow"", ""green"", ""red"", ""purple""]","[""yellow"", ""green"", ""red"", ""purple""]",red,red,s,same,s,,,,,,7.0,1.0,
045,045_T1_20260518_154031,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,change_detection,2,formal_cd,formal,1,15,23,formal,N1_change,1779090031,61.075,2026-05-18T15:52:30.648,0,0,0,1,,,,,,,,,,,,,,,,,713094.321,713126.167,,,,,,,,,,,1,1,,,,,,,,,,3501.347,716694.321,716793.946,720353.44,4000,3559.494,720353.44,,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 713094.321, ""actual_onset_global_ms"": 713126.167, ""actual_offset_global_ms"": 713243.394, ""actual_duration_ms"": 117.227}, {""stage_name"": ""memory_array"", ""planned_duration_ms"": 2500, ""intended_onset_ms"": 713194.321, ""actual_onset_global_ms"": 713284.907, ""actual_offset_global_ms"": 715751.732, ""actual_duration_ms"": 2466.825}, {""stage_name"": ""delay"", ""planned_duration_ms"": 1000, ""intended_onset_ms"": 715751.732, ""actual_onset_global_ms"": 715756.142, ""actual_offset_global_ms"": 716755.605, ""actual_duration_ms"": 999.463}, {""stage_name"": ""test_array"", ""planned_duration_ms"": 4000, ""intended_onset_ms"": 716755.605, ""actual_onset_global_ms"": 716793.946, ""actual_offset_global_ms"": 720353.44, ""actual_duration_ms"": 3559.494}]",,,1.0,change,0.0,"[-34.93, -229.75]","[[-34.93, -229.75]]","[""red""]","[""blue""]",red,blue,j,change,j,,,,,,2.0,1.0,
